1.39212,12.3719
1.38111,12.5667
1.3702,12.7645
1.35938,12.9653
1.34865,13.1691
1.33801,13.3759
1.32748,13.5857
1.31705,13.7984
1.30672,14.0139
1.2965,14.2324
1.28638,14.4536
1.27638,14.6775
1.26649,14.9041
1.25672,15.1333
1.24707,15.365
1.23754,15.5991
1.22813,15.8355
1.21885,16.074
1.2097,16.3146
1.20069,16.5571
1.19181,16.8014
1.18307,17.0472
1.17448,17.2945
1.16603,17.5429
1.15773,17.7923
1.14958,18.0425
1.14159,18.2932
1.13375,18.5442
1.12608,18.7953
1.11858,19.046
1.11124,19.2962
1.10408,19.5455
1.09709,19.7936
1.09028,20.0401
1.08366,20.2847
1.07722,20.5271
1.07097,20.7668
1.06491,21.0035
1.05905,21.2367
1.05338,21.4661
1.04792,21.6912
1.04267,21.9115
1.03762,22.1268
1.03279,22.3364
1.02817,22.5401
1.02377,22.7373
1.01958,22.9276
1.01562,23.1105
1.01189,23.2857
1.00839,23.4527
1.00511,23.6112
1.00207,23.7606
0.999267,23.9007
0.996699,24.031
0.994369,24.1512
0.99228,24.2611
0.990433,24.3602
0.988829,24.4483
0.98747,24.5252
0.986357,24.5907
0.98549,24.6445
0.984871,24.6865
0.984499,24.7166
0.984375,24.7347
0.984499,24.7407
0.984871,24.7347
0.98549,24.7166
0.986357,24.6865
0.98747,24.6445
0.988829,24.5907
0.990433,24.5252
0.99228,24.4483
0.994369,24.3602
0.996699,24.2611
0.999267,24.1512
1.00207,24.031
1.00511,23.9007
1.00839,23.7606
1.01189,23.6112
1.01562,23.4527
1.01958,23.2857
1.02377,23.1105
1.02817,22.9276
1.03279,22.7373
1.03762,22.5401
1.04267,22.3364
1.04792,22.1268
1.05338,21.9115
1.05905,21.6912
1.06491,21.4661
1.07097,21.2367
1.07722,21.0035
1.08366,20.7668
1.09028,20.5271
1.09709,20.2847
1.10408,20.0401
1.11124,19.7936
1.11858,19.5455
1.12608,19.2962
1.13375,19.046
1.14159,18.7953
1.14958,18.5442
1.15773,18.2932
1.16603,18.0425
1.17448,17.7923
1.18307,17.5429
1.19181,17.2945
1.20069,17.0472
1.2097,16.8014
1.21885,16.5571
1.22813,16.3146
1.23754,16.074
1.24707,15.8355
1.25672,15.5991
1.26649,15.365
1.27638,15.1333
1.28638,14.9041
1.2965,14.6775
1.30672,14.4536
1.31705,14.2324
1.32748,14.0139
1.33801,13.7984
1.34865,13.5857
1.35938,13.3759
1.3702,13.1691
1.38111,12.9653
1.39212,12.7645
1.40321,12.5667
1.38111,12.5667
1.37002,12.7677
1.35902,12.972
1.3481,13.1794
1.33728,13.3901
1.32656,13.6039
1.31594,13.821
1.30541,14.0411
1.29499,14.2644
1.28468,14.4908
1.27447,14.7201
1.26437,14.9525
1.25439,15.1877
1.24452,15.4258
1.23477,15.6666
1.22514,15.91
1.21564,16.156
1.20627,16.4044
1.19702,16.6551
1.18791,16.9079
1.17894,17.1627
1.1701,17.4193
1.16141,17.6775
1.15287,17.9372
1.14447,18.198
1.13623,18.4598
1.12814,18.7224
1.12022,18.9854
1.11245,19.2485
1.10485,19.5116
1.09743,19.7743
1.09017,20.0361
1.0831,20.2969
1.0762,20.5562
1.06949,20.8137
1.06296,21.069
1.05662,21.3216
1.05048,21.5711
1.04454,21.8172
1.0388,22.0594
1.03326,22.2971
1.02793,22.5301
1.02281,22.7577
1.01791,22.9795
1.01322,23.1951
1.00875,23.404
1.00451,23.6057
1.00049,23.7997
0.996699,23.9855
0.993141,24.1627
0.989816,24.3309
0.986728,24.4897
0.983879,24.6385
0.98127,24.777
0.978903,24.9048
0.976781,25.0216
0.974905,25.1271
0.973276,25.2209
0.971895,25.3027
0.970764,25.3724
0.969883,25.4297
0.969254,25.4744
0.968876,25.5065
0.96875,25.5257
0.968876,25.5322
0.969254,25.5257
0.969883,25.5065
0.970764,25.4744
0.971895,25.4297
0.973276,25.3724
0.974905,25.3027
0.976781,25.2209
0.978903,25.1271
0.98127,25.0216
0.983879,24.9048
0.986728,24.777
0.989816,24.6385
0.993141,24.4897
0.996699,24.3309
1.00049,24.1627
1.00451,23.9855
1.00875,23.7997
1.01322,23.6057
1.01791,23.404
1.02281,23.1951
1.02793,22.9795
1.03326,22.7577
1.0388,22.5301
1.04454,22.2971
1.05048,22.0594
1.05662,21.8172
1.06296,21.5711
1.06949,21.3216
1.0762,21.069
1.0831,20.8137
1.09017,20.5562
1.09743,20.2969
1.10485,20.0361
1.11245,19.7743
1.12022,19.5116
1.12814,19.2485
1.13623,18.9854
1.14447,18.7224
1.15287,18.4598
1.16141,18.198
1.1701,17.9372
1.17894,17.6775
1.18791,17.4193
1.19702,17.1627
1.20627,16.9079
1.21564,16.6551
1.22514,16.4044
1.23477,16.156
1.24452,15.91
1.25439,15.6666
1.26437,15.4258
1.27447,15.1877
1.28468,14.9525
1.29499,14.7201
1.30541,14.4908
1.31594,14.2644
1.32656,14.0411
1.33728,13.821
1.3481,13.6039
1.35902,13.3901
1.37002,13.1794
1.38111,12.972
1.39229,12.7677
1.3702,12.7645
1.35902,12.972
1.34792,13.1828
1.33692,13.3972
1.32601,13.6149
1.31519,13.836
1.30448,14.0606
1.29386,14.2885
1.28334,14.5198
1.27293,14.7544
1.26263,14.9923
1.25244,15.2334
1.24236,15.4776
1.2324,15.7249
1.22255,15.9752
1.21283,16.2284
1.20323,16.4844
1.19375,16.7431
1.18441,17.0043
1.1752,17.2679
1.16613,17.5338
1.1572,17.8017
1.14841,18.0715
1.13977,18.3429
1.13128,18.6158
1.12294,18.8898
1.11475,19.1648
1.10673,19.4405
1.09887,19.7166
1.09118,19.9927
1.08366,20.2685
1.07631,20.5437
1.06914,20.818
1.06216,21.0909
1.05535,21.362
1.04874,21.631
1.04232,21.8973
1.03609,22.1606
1.03007,22.4204
1.02424,22.6762
1.01863,22.9276
1.01322,23.1739
1.00802,23.4148
1.00305,23.6497
0.99829,23.8781
0.993755,24.0995
0.989446,24.3134
0.985367,24.5193
0.981519,24.7166
0.977905,24.9048
0.974529,25.0836
0.971393,25.2523
0.968498,25.4105
0.965847,25.5579
0.963443,25.6939
0.961287,25.8183
0.95938,25.9306
0.957725,26.0305
0.956321,26.1177
0.955172,26.1919
0.954277,26.2529
0.953637,26.3006
0.953253,26.3348
0.953125,26.3553
0.953253,26.3622
0.953637,26.3553
0.954277,26.3348
0.955172,26.3006
0.956321,26.2529
0.957725,26.1919
0.95938,26.1177
0.961287,26.0305
0.963443,25.9306
0.965847,25.8183
0.968498,25.6939
0.971393,25.5579
0.974529,25.4105
0.977905,25.2523
0.981519,25.0836
0.985367,24.9048
0.989446,24.7166
0.993755,24.5193
0.99829,24.3134
1.00305,24.0995
1.00802,23.8781
1.01322,23.6497
1.01863,23.4148
1.02424,23.1739
1.03007,22.9276
1.03609,22.6762
1.04232,22.4204
1.04874,22.1606
1.05535,21.8973
1.06216,21.631
1.06914,21.362
1.07631,21.0909
1.08366,20.818
1.09118,20.5437
1.09887,20.2685
1.10673,19.9927
1.11475,19.7166
1.12294,19.4405
1.13128,19.1648
1.13977,18.8898
1.14841,18.6158
1.1572,18.3429
1.16613,18.0715
1.1752,17.8017
1.18441,17.5338
1.19375,17.2679
1.20323,17.0043
1.21283,16.7431
1.22255,16.4844
1.2324,16.2284
1.24236,15.9752
1.25244,15.7249
1.26263,15.4776
1.27293,15.2334
1.28334,14.9923
1.29386,14.7544
1.30448,14.5198
1.31519,14.2885
1.32601,14.0606
1.33692,13.836
1.34792,13.6149
1.35902,13.3972
1.3702,13.1828
1.38147,12.972
1.35938,12.9653
1.3481,13.1794
1.33692,13.3972
1.32583,13.6185
1.31482,13.8436
1.30392,14.0723
1.2931,14.3047
1.28239,14.5406
1.27178,14.7802
1.26128,15.0234
1.25088,15.2701
1.24059,15.5203
1.23041,15.7739
1.22035,16.0308
1.21041,16.291
1.20059,16.5544
1.19089,16.8209
1.18132,17.0903
1.17188,17.3626
1.16257,17.6375
1.1534,17.915
1.14436,18.1947
1.13548,18.4766
1.12673,18.7605
1.11814,19.046
1.10971,19.333
1.10142,19.6211
1.0933,19.9102
1.08535,20.1998
1.07756,20.4898
1.06994,20.7796
1.0625,21.069
1.05524,21.3575
1.04816,21.6448
1.04126,21.9305
1.03456,22.2141
1.02805,22.4951
1.02174,22.773
1.01562,23.0475
1.00972,23.3179
1.00402,23.5837
0.998534,23.8444
0.993263,24.0995
0.988212,24.3485
0.983382,24.5907
0.978779,24.8255
0.974404,25.0526
0.970261,25.2712
0.966353,25.4808
0.962683,25.6809
0.959253,25.871
0.956066,26.0505
0.953125,26.219
0.950432,26.3759
0.947988,26.5208
0.945797,26.6533
0.943859,26.773
0.942176,26.8795
0.94075,26.9725
0.939581,27.0517
0.938671,27.1168
0.938021,27.1677
0.93763,27.2041
0.9375,27.226
0.93763,27.2334
0.938021,27.226
0.938671,27.2041
0.939581,27.1677
0.94075,27.1168
0.942176,27.0517
0.943859,26.9725
0.945797,26.8795
